id,date,stars,review_text
1347737832,2022-08-18 17:49:30.390,1.0,"Снова оставлю свой отпечаток тут в виде текста о новой ситуации за этот год, это уже 2 подобная ситуация (первая была 11 января 2022 года более 55 тысяч просмотров, было больше 150 тысяч, но случайно отзыв удалил, восстановил) Также отзыв не к конкретному пункту выдачи, а к Озону в целом! 12 августа 2022 года сделал заказ на 3 позиции (садовая мебель от одного производителя) на общую сумму включая доставку  27 839 рублей (27 040 за мебель + 799 за доставку). К сожалению, пришлось отказаться по нескольким причинам. Было принято решение об отмене заказа и полностью возврата денег, так как в СберМегамаркете нашли дешевле, тот-же производитель и поставщик, бесплатная доставка, доставка быстрее и все понятно по описанию и фото + бонусы за покупку от Сбера, что очень даже порадовало. Так вот, заказ был создан у Озона в 13:30 прошло с момента заказа пять с половиной часов. По непонятным причинам  Озон решил сумму разбить, неполную вернуть, как за заказ полную  тут все понятно, а по частям почему не понял никто В этот-же день, минут через 10 пришла сумма 21 270 рублей, далее тишина куда делась сумма 5 770 и сумма за доставку 799 рублей  которой не было - не понятно Пишу в чат поддержки, (да, тот самый ужасный чат поддержки озон, где ты как идиот пытаешься достучаться до живых людей, сначала проходишь квест с чатБотом, ломаешь его систему, чтобы он позвал так называемых живых специалистов помощи (кстати, как по мне  ранее было намного удобнее звонить на горячую линию, ибо легче малость было пообщаться с людьми и решить многие проблемы, в том числе за их косяки  подтянуть их за бонусы  компенсацию за ущербы, которые они частенько делают до сих пор) спустя минут 15 подключается специалист  где я задаю вопрос  почему не вернулась сумма за отмененную доставку в размере 799 рублей (поясню, в личном кабинете в Озоне, баланс средств  отображались все суммы к возврату за исключением суммы за доставку, ее списали, а возвращать не собирались) как писал выше вернули пока только на карту 21 270 рублей  где-то зависли еще 5 770 рублей, она отображалась в балансе средств к возврату и чек-ордер был тоже уже на почте, что сумму отправили в банк но не было суммы за доставку 799 рублей, которой по факту не было. Так вот, тут начинается самое интересное, подключается специалист  и говорит, что была ошибка, и за доставку 799 рублей через час вернут на карту и отобразиться в балансе средств., потерпите Ок, жду пару часов  в личном кабинете ничего не меняется, пишу снова в чат  снова система бота  ломается и минут через 20 отвечает другой специалист  говорит, все пушка, была проблема отправки, подожди человек, все будет супер, через сутки сумма вернется полностью Хорошо, прошли сутки, аж почти двое  но эффекта нет, как и нет информации в личном кабинете о возврате суммы, кстати, хочу заметить, до сих пор помимо 799 рублей не вернулась еще сумма 5 770 рублей но по этой сумме инфа о возврате есть, ждем до 10 дней зачисления от банка. Но пока занимается в основном вопросом о так называемой доставке, из Тулы... которой не было Снова пишу в чат и все по шаблону  проход системы бота и вот он новый 3 специалист, который вообще сломал мне шаблон своих ответов. Говорит, что за доставку сумма возвращаться не будет, так как доставка была запущена, и якобы продавец начал грузить товар То-есть русским языком  подарил курьеру 800 рублей за отмену доставки, которой и так не было хотел дописать  доставка товара назначена была на 23 Августа, 11 дней из Тулы Нахожу информацию на сайте озона  где сказано, что с момента оформления заказа - есть так называемые 6 часов, когда покупатель имеет права полностью отказаться от товара и в полном объеме возвращаются деньги, включая деньги за доставку) Так вот, ссылаясь на эту информацию, снова пишу в чат  и мне снова  нет! Возврата не будет хотя первые 2 специалиста сказали, что все будет возвращено Короче, понимаю, что сумма не сильно большая (799 рублей), но дело пошло принципа, решил написать претензионное письмо теперь уже двум генеральным директорам Озона (Александр Шульгин больше не является ген.директором с апреля месяца, теперь занимают его должность  Сергей Паньков и Сергей Беляков). С обратной связью на почту  описал всю проблему и халатность их-же сотрудников с ложью и нехотением возвращать все деньги! Ведь накладных за доставку не было, погрузки по факту не было, и уж тем более отправки товара Прикрепил все документы, а также переписку их сотрудников  Через пару часов  приходит ответ из Москвы  с информацией  пришлите документ оригинальной бумагой  живой в Москву заказным письмом И через другую минуту  приходит официальным ответ  что все деньги, которые были затрачены, включая доставку  будут возвращены в полном объеме и попросили прощения за данное неразумение Через пару минут сумма вернулась на карту. Но вопрос остался уже другой  а где 5 770 рублей, которых по факту так и нет, тут уже мы стали с банком разбираться  ведь от Озона возвратный чек-ордер был отправлен в банк, а прошло уже 5 дней В Сбере уже сказали  что деньги по умолчанию вернулись, но без оповещения Вас (то есть смс уведомления не поступало по факту, а деньги уже были на балансе) Вот это поворот платим 70 рублей за информацию от Банка, а он по-тихому делает зачисления которые обычно всегда приходили, кроме этого, разового случая Как сказал банк  деньги были заморожены, поэтому уведомления не было Короче бред какой-то. Но в итоге сумма вся списанная вернулась обратно!  Итог - Озон снова на высшем уровне к своим людям  делают что хотят и деньги возвращать не особо хотят, поэтому  уважаемые люди, будьте бдительны, если Вам не хотят возвращать деньги  пишите письма напрямую генеральным директорам  вопрос моментально решается и правда будет за Вами! Всем мира, дружбы и жвачки!) Мирного неба над головой, берегите себя и своих близких!"
1347737832,2022-11-22 16:27:23.783,1.0,"Самый ужасный сервис. Три раза заказывала книгу. Первый раз прислали всю испытанную ручкой, второй раз грязную и всю истыканную шилом, третий раз рваную. И это удовольствие 500 руб за книгу. Оставить отзыв сайт не даёт.  Заказываю пакет, в надежде что книгу упакуют и она придёт целой. Но и тут косяк. Книга рваная отдельно, пакет отдельно. От книги я отказалась, а пакет сказали останется в пвз до следующего заказа. Что?  У вас там совсем с головушкой плохо.  Уровень хуже чем алиэеспресс. Отношение к клиенту наплевательское.  Ранее тоже уже попадала. Срок доставки стоял неделя, а после оплаты срок изменился доставка через мес. Отменить заказ не даёт. Жду. Приходит заказ в часе езды от меня. Анулировать нельзя. Заказ ещё лежит срок на почте. Параллельно меня уговаривать потратить час своей жизни и скататься на далекую почту. Деньги свои я потом ещё месяц ждала.   Советую крепко подумать прежде чем что-то заказать. И быть готовым к тому что товар придёт грязный, рваный и вам на кануне нового года скажут что доставка месяц."
1347737832,2022-09-11 15:41:12.818,5.0,"Замечательный персонал, работают четко, вежливо, быстро и грамотно.   УПД: по-прежнему отделение с самыми приятными операторами."
1347737832,2022-08-09 13:01:04.144,3.0,"Всем хорош ОЗОН, но количество упаковки, которую приходится использовать, чтобы доставить товар, УЖАСАЕТ! Я знаю, что в некоторых пунктах выдачи Озона они принимают в переработку бумагу и пластиковую упаковку НО! Приём полиэтилена и картона должен быть в каждом пункте, и покупателей надо стимулировать баллами, чтобы они не выбрасывали, а приносили упаковку обратно, тогда Озон ещё и станет основным поставщиком вторсырья на рынке и выполнит свою социально-экологическую миссию на 100%!!"
1347737832,2022-06-17 13:03:06.627,1.0,"Много лет покупала в этом магазине, но в последний раз доставили просроченный детский сок, срок закончился месяц назад. Заметила через день после доставки, написала на службу поддержки, ответили, что надо было вернуть в течение суток, дали ссылку на это, но по ссылке указано, что срок возврата три дня, а для зоотоваров и живых ёлок сутки. Сок не относится ни к зоотоварам, ни к елкам. Потом уже увидела, что до меня тоже оставили отзыв, что сок просрочен! Т е заведомо доставляли просроченный продукт. Служба поддержки не отвечает. Доставка была 14.06.2022, заявила претензию 16.06.2022. Отказываются вернуть деньги и забрать просроченный детский сок."
1347737832,2022-09-22 10:26:40.222,1.0,"В последнее время озон совсем разочаровывает из 4-х заказов 26029426-0019 (три товара под одним номером) , 26029426-0017, ни один удалось получить. После очередного переноса даты не выдержал и отменил заказы. При переносе ни извините, ни каких то бонусов не предусмотрено. В яндекс маркет хотя бы промокод дают при задержке. Последний заказ удалось получить, но и то с боем, два дня ходил в пункт выдачи, не могли никак найти посылку. Ни штрих код для получения, ни трек номер, ни номер заказа не помогают, нет в системе таких данных у них и все тут. Нашли только благодаря тому что сотрудник вспомнил что вроде видел что то похожее и вручную отыскал посылку. Для себя сделал вывод что озон деградировал"
1347737832,2023-05-16 18:14:44.900,5.0,хороший пункт своевременная доставка вежливые продавцы все хорошо.Плохо жду уже 21 день возврат денег за отмененный товар все таки 3027 р придется обращаться в Роспотребнадзор
1347737832,2022-05-29 19:54:01.833,1.0,"Отвратительная служба поддержки. Раньше такого вообще не было, чтобы решением проблемы было «ну извините, удачи».  Раньше за любое вообще негативное проявление в сторону товара, который пришёл, или хоть что-то, написанное в чате поддержки  давали хотя бы 30-50 баллов. Мелочь, а приятно, потому что это одна из основ клиентоориентированности. А сейчас вы получите на любой вопрос 0 ответов без шаблона, а ещё и ждать будете по полчаса. Ну и, конечно же, любая жалоба будет мимо ушей. На мою просьбу решить проблему с неверно выбранным пунктом выдачи просто закрывают диалог со стандартной фразой. Для них это норм, даже не предложить мне выбрать доставку курьером, или оплатить дополнительную доставку в правильный пункт выдачи. Причем я сама написала, что могу оплатить, а они вообще не читают эти сообщения! Зачем работать, правда? Если можно просто отправить «ну, сделайте возврат», даже не вслушиваясь в слова клиента, что возврат невозможен.   Разочарована, больше заказывать принципиально не буду. Надеюсь, все, кто работает в чате поддержки, когда-нибудь столкнутся с таким же отношением к себе. Хотя, кажется, судьба уже надругалась, раз там работают такие озлобленные люди."
1347737832,2022-01-17 19:02:16.620,5.0,"Всегда чисто и аккуратно. Сотрудники вежливые, работают быстро, очередей не видел ни разу. Жаль всегда проблема припарковаться рядом. Всё остальное нравится."
1347737832,2022-08-16 18:25:42.409,1.0,"До последнего времени все было чудесно,сроки доставки строго соблюдались.И вот,ложка дегтя в бочку меда.Заказ 0124.Это столько их было в прошлом.Была назначена доставка курьером 16.08.2022.с 12до21 часа.Целый день просидел дома безвылазно.Возможности выбрать доставку через пункт выдачи заказов не было, доставка крупногабаритной,а это садовая тачка, только курьером и бесплатно.Ну,да ладно.В 20-55,за пять минут до окончания срока доставки получил сообщение,что доставка переносится на18 08.И все.Потерянный день,проблемы(мои) на работе,все им до лампочки.Неужели нельзя было все это сделать заранее и предупредить меня.В таком случае и никаких проблем.А так ПОЛНОЕ НЕУВАЖЕНИЕ К ПОКУПАТЕЛЮ.Постараюсь на Озоне больше ничего никогда не заказывать.Хорошего дня."
1347737832,2023-10-14 08:05:39.947,5.0,хороший пункт выдачи. Даже отличный! и рядом с домом!)
1347737832,2023-11-19 12:08:50.644,5.0,"Хорошо! Добрые, внимательные сотрудники! Спасибо!"
1347737832,2022-11-20 22:56:25.429,1.0,"Озон фреш - самый отвратительный сервис..... Курьеры приезжают когда хотят, а если не хотят, не приезжают. Товары требующие заморозки привозят полностью размороженными и растаявшими.. А доставка платная и деньги за нее вам не вернут.. В общем негатив на неск дней. Не рекомендую связываться, лучше  заказать в любом другом месте."
1347737832,2022-05-17 16:46:02.257,5.0,"Не очень близко к метро, минут 10-12 от Горьковской и Петроградской. Я на районе, мне удобно. Чисто, очереди редко, вежливое обслуживание"
1347737832,2023-08-29 16:47:32.584,5.0,"Отличный пвз. Просторный. Иногда очереди,иногда завал с приёмом и отправкой."
1347737832,2023-07-19 18:32:30.250,1.0,"Очень жаль что нет других вариантов приобрести ту вещь которая тебе очень нравиться, и еще с такой скидкой."
1347737832,2022-08-20 17:40:43.732,5.0,"Приятное и вежливое обслуживание, все сотрудники очень ответственно подходят к своей работе, постоянно забираю заказы именно здесь"
1347737832,2023-02-11 21:04:54.883,3.0,"Сотрудники постоянно меняются, опыта работы нет, очень часто не могут найти заказ, само помещение очень мрачное, впечатление от этого пункта оставляет желать лучшего"
1347737832,2021-11-20 21:19:07.363,5.0,Крупный пункт выдачи. Всегда чисто и комфортно. Можно примерить полученные вещи и обувь. Имеются две закрытые примерочные. Внимательные и вежливые сотрудники.
1347737832,2022-07-06 17:48:18.371,5.0,"Обслуживание быстрое, в пункте чисто и комфортно, примерочные есть, график работы удобный!"
1347737832,2022-02-18 06:08:26.750,5.0,"Самый классный пункт озон в округе. И просторно и удобное расположение. Рекомендую.  Ни разу небыло такого, чтобы в данном пункте сотрудники себя некорректно вели."
1347737832,2021-06-28 07:00:40.024,5.0,"Образцовый пункт выдачи.  Вежливые ребята, выдают посылки по QR-коду и не отказываются под разными предлогами, установлены примерочные.  В посещении просторно и чисто. Даже есть скамейки для ожидания. Не помню другого такого пункта выдачи.  Спасибо за сервис!"
1347737832,2023-10-10 12:41:23.553,1.0,хорошие отзывы пишут под заказ сами работники ОЗОНА. воровская мошенническая контора
1347737832,2021-12-12 08:39:53.913,5.0,"Просторно, чисто, вежливые сотрудники) один из немногих пунктов, которые могут похвастаться этими особенностями"
1347737832,2022-07-20 07:26:10.160,1.0,"Мне не выдали часть заказа вчера была в пункте выдачи около 17 часов! А сегодня приходит,,""мы оформили возврат"" мне некогда ждать верните мне мой заказ!!!!! Чат ваш отвратительный ваши ошибки а я без заказа( он мне нужен в срок) и без денег!!!! Слов цензурных нет!!!! Верните заказ!!!!"
1347737832,2022-03-16 15:59:02.338,4.0,"Просторный пункт выдачи. Но! Оочень долго обрабатывают доставленные к выдаче заказы. Очень долго. В обозначенный день можно заказ даже и не получить. В других пунктах привоз пораньше, к обеду, и обработка быстрее."
1347737832,2021-02-21 16:51:11.777,2.0,"С каждым заказом все больше претензий к работе службы. Заказывала подарки к новому году для друзей, заказ сделала заранее, запланировала одну доставку, к празднику. За 1 день до доставки внезапно начались проблемы, часть товаров внезапно, видимо, исчезла со складов и их отменили, часть перенесли на 7-10 дней (мне оооочень нужна гирлянда новогодняя 11 января, конечно же). При этом ни извинений, ни предлодений замены, просто приходит уведомление об изменении заказа. Я понимаю, оборот большой, но я делаю заказ за 2-3 недели до даты доставкт, найдите уж время ЗАРАНЕЕ собрать его и подготовить к отправке, не делайте это в последний момент, когда уже нет шансов изменить что-то и купить что-то в другой компании. Следующий заказ, февраль, уже не Новый Год, вроде бы должно быть попроще, но нет, ситуация повторяется, опять переносы и отмены. До этого потеряли 1 из коробок в заказе, доставили позже срока. Следующий заказ: попросила скорректировать, т.к. пока ждала доставку, человек успел купить заказанную в подарок книгу. ОТМЕНИЛИ НЕ ТУ! Простите, но у меня уже просто нет слов. Этот сервис не работает, учитывая, как много альтернатив, я думаю, что больше не буду пользоваться озоном, может, на это и расчет, снизится поток и остальное начнет приходить вовремя и в полном объеме?"
1347737832,2021-07-13 08:16:06.669,5.0,"Всегда приветливые и доброжелательные работники. Без лишних вопросов всё выдают, если надо откроют и сделают возврат.  Рядом с домом есть другой пункт выдачи, но я туда  ни ногой. Там постоянно пахнет потом.("
1347737832,2022-12-12 18:09:50.269,1.0,"К сожалению, подход работы с клиентами лишён клиентоориентированности. Это касается и магазина. Но, в первую очередь, сотрудников пунктов выдачи."
1347737832,2023-08-09 13:08:07.864,1.0,"Добрый день! В очередной раз озон отличился, заказал очки на 42000 руб, в итоге половина товара не догрузил, дали на проверку день, а документы присылают на следующий, пока проверил товар, написал обращение,что не допоставили товар, получил ответ ,что время прошло  69880292-0074"
1347737832,2021-09-14 21:12:53.956,5.0,"Быстро, удобно. На парковке у администрации Петроградского района всегда есть свободные места, и можно забрать заказ пюдт приезда эвакуатора ))"
1347737832,2022-07-20 15:54:24.358,2.0,"Отвратительно работать стали! 1. Два разных курьера приносят на один и тот же адрес разные заказы с интервалом в 5 минут. Вы зачем так делаете? Слейте заказы в одну поставку и одного курьера отправьте.  2. Уже дважды за последнюю неделю срываются сроки доставки. Переносятся в последний момент на несколько дней (в первом случае на 4 дня, во втором на 2). При этом заказы к этому моменту уже по несколько дней в работе. Но почему то только в последний момент (за пол часа до окончания срока доставки) Озон уведомляет о переносе. С таким ужасным сервисом невозможно что то запланировать из покупок, которые требуются у определенной дате.  Спасибо, схожу лучше в магазин и получу товар в тот же день."
1347737832,2024-03-03 05:42:51.296,5.0,Просто супер.
1347737832,2021-06-28 12:59:03.581,5.0,"Около 5-и раз заказывал там доставку. Удобно, что все радом, заказал, спустился на 1-ый этаж дома и забрал заказ. Жаль, что администраторы не всегда здороваются, а так все прекрасно )"
1347737832,2022-08-01 17:00:49.723,5.0,"Очень приятный пункт выдачи, оперативно, чисто, есть примерочные."
1347737832,2021-09-20 20:25:21.442,1.0,"Приобрел телевизор, который не соответствует заявленным характеристикам. Отсутствует подключение к интернету и другие!!!! На коробке и на самом тв на этикетке указана верная модель, а по факту обман, тв 90 годов!!! Приобрел осмотрел без механических повреждений и уехал в командировку. Вернулся, подключил и ужас...даже не принимают к возврату!!!"
1347737832,2022-11-04 17:33:47.297,5.0,"Удобно расположен, быстрое обслуживание, чисто"
1347737832,2021-06-23 15:35:07.430,1.0,"Оплатила товар. Были обозначены четкие сроки доставки. В итоге, крайняя дата доставки товара, а товара нет. Озон снимает с себя всю ответственность, ссылаясь на посредников и СДЭК (хотя чек об оплате именно от озона и они выступают в роли продавца). Продавец и СДЭК разводит руками, никто не знает, когда произойдет доставка. Со стороны озона никакой компенсации, кроме 200 рублей баллами.  Жалоба в Роспотребнадзор обеспечена! Удачи, Озон, с таким качеством сервиса."
